studyno,respondentid,country,jobs,unemployment,income,retirement,housing,healthcare,cntry,year,emprate,foreignpct,netmig,pop,socx
2900,100052,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100053,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100054,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100055,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100056,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100057,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100058,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100059,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100060,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100061,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100062,Australia,0,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100063,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100064,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100065,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100066,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100068,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100069,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100070,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100071,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100072,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100073,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100074,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100075,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100076,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100077,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100078,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100079,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100081,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100082,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100083,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100084,Australia,0,0,0,1,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100085,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100086,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100087,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100088,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100090,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100091,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100092,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100094,Australia,0,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100095,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100096,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100097,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100098,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100099,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100100,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100101,Australia,1,0,0,0,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100102,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100103,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100104,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100105,Australia,0,1,0,1,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100107,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100108,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100110,Australia,1,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100111,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100112,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100113,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100114,Australia,1,0,1,0,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100115,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100116,Australia,1,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100117,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100118,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100119,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100120,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100121,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100122,Australia,0,0,0,0,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100123,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100124,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100125,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100126,Australia,0,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100127,Australia,1,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100128,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100129,Australia,1,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100130,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100131,Australia,0,0,0,0,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100132,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100133,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100137,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100138,Australia,0,0,0,0,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100139,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100140,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100143,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100144,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100145,Australia,1,0,0,0,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100146,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100147,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100148,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100152,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100153,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100154,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100155,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100156,Australia,0,0,0,0,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100158,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100159,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100160,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100162,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100163,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100164,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100165,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100166,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100167,Australia,0,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100168,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100169,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100170,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100171,Australia,1,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100172,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100173,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100174,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100175,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100176,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100177,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100178,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100179,Australia,1,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100180,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100181,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100183,Australia,1,1,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100184,Australia,0,0,0,0,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100185,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100186,Australia,1,1,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100187,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100188,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100189,Australia,0,1,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100190,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100191,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100192,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100193,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100194,Australia,1,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100195,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100196,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100197,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100198,Australia,1,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100199,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100200,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100202,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100203,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100204,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100205,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100206,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100207,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100208,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100209,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100210,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100211,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100212,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100213,Australia,1,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100214,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100215,Australia,0,1,1,0,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100216,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100217,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100218,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100219,Australia,1,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100220,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100221,Australia,0,0,1,0,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100222,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100223,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100224,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100226,Australia,0,0,0,1,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100228,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100229,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100230,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100231,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100232,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100233,Australia,1,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100234,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100235,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100236,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100238,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100240,Australia,1,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100241,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100242,Australia,0,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100243,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100244,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100245,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100246,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100247,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100248,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100249,Australia,1,1,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100250,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100251,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100252,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100253,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100254,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100255,Australia,1,0,1,0,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100256,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100257,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100258,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100259,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100261,Australia,0,0,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100262,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100263,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100264,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100265,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100267,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100268,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100269,Australia,0,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100270,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100271,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100272,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100274,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100275,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100276,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100277,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100278,Australia,0,0,0,1,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100279,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100280,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100281,Australia,0,0,0,0,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100282,Australia,0,0,0,1,0,0,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100283,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100284,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100285,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100286,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100287,Australia,0,0,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100288,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100289,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100290,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100291,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100292,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100293,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100294,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100295,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100296,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100297,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100298,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100299,Australia,0,0,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100300,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100301,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100302,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100303,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100304,Australia,0,0,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100305,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100306,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100307,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100308,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100309,Australia,1,1,1,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100311,Australia,1,1,0,1,0,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100312,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100313,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100315,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100316,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100317,Australia,1,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100318,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100319,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100320,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100321,Australia,0,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100322,Australia,1,1,0,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
2900,100323,Australia,0,1,1,1,1,1,36,1996,68.38308,21.299999,234016,18072000,16.6
